Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
58,No,Travel_Frequently,1216,Research & Development,15,4,1,Male,3,4,Research Director,3,Married,2,Yes,14,3,2,0,23,3,3,2,2,2,2
18,No,Non-Travel,1431,Research & Development,14,3,2,Female,3,1,Research Scientist,3,Single,1,No,16,3,3,0,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,4,Male,4,1,Human Resources,1,Married,0,No,17,3,3,0,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,1,Male,2,1,Human Resources,1,Divorced,4,Yes,15,3,4,3,4,3,3,2,2,2,0
45,No,Non-Travel,589,Sales,2,4,3,Female,3,2,Sales Executive,3,Married,4,No,22,4,2,2,10,3,4,8,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,4,4,Female,3,2,Research Scientist,2,Married,4,Yes,22,4,4,1,15,2,3,1,0,0,0
43,No,Travel_Frequently,1422,Sales,2,4,1,Male,3,2,Sales Executive,4,Married,1,No,20,4,3,1,7,5,3,7,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,2,4,Female,3,1,Laboratory Technician,4,Single,0,Yes,14,3,3,0,6,3,2,5,4,0,2
29,No,Travel_Frequently,574,Research & Development,20,1,4,Male,3,1,Laboratory Technician,4,Married,1,No,13,3,2,0,11,3,4,11,8,3,10
32,No,Travel_Frequently,1318,Sales,10,4,4,Male,3,2,Sales Executive,4,Single,8,No,13,3,3,0,4,2,4,0,0,0,0
42,No,Non-Travel,355,Research & Development,10,4,3,Male,3,1,Research Scientist,3,Married,3,No,22,4,2,2,10,1,2,6,3,3,3
47,No,Travel_Rarely,207,Research & Development,9,4,2,Female,3,1,Laboratory Technician,3,Single,4,No,12,3,3,0,7,2,3,2,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,2,4,Male,3,3,Manufacturing Director,4,Divorced,3,No,14,3,3,1,12,4,2,9,8,4,7
28,No,Non-Travel,280,Human Resources,1,2,3,Male,3,1,Human Resources,4,Divorced,1,No,15,3,2,1,3,2,3,3,2,2,2
29,No,Travel_Rarely,726,Research & Development,29,1,4,Male,1,2,Healthcare Representative,3,Divorced,8,No,17,3,4,2,11,3,3,7,0,1,6
42,No,Travel_Rarely,1142,Research & Development,8,3,4,Male,3,1,Laboratory Technician,3,Single,4,No,13,3,4,0,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,4,3,Male,2,2,Sales Executive,2,Single,7,Yes,12,3,3,0,7,3,2,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,3,1,Female,4,4,Sales Executive,1,Divorced,2,No,12,3,4,1,25,5,3,19,17,2,8
27,No,Travel_Rarely,728,Sales,23,1,2,Female,2,2,Sales Representative,3,Married,1,No,21,4,4,1,9,5,3,9,8,5,8
29,No,Travel_Rarely,352,Human Resources,6,1,4,Male,2,1,Human Resources,2,Married,1,No,11,3,4,0,1,3,3,1,0,0,0
43,No,Travel_Rarely,823,Research & Development,6,3,1,Female,2,5,Manager,3,Married,7,No,13,3,4,0,21,2,3,16,12,6,14
48,No,Travel_Rarely,1224,Research & Development,10,3,4,Male,2,5,Research Director,2,Married,4,No,12,3,4,0,29,3,3,22,10,12,9
29,Yes,Travel_Frequently,459,Research & Development,24,2,4,Male,2,1,Research Scientist,4,Single,1,Yes,24,4,2,0,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,1254,Sales,10,3,3,Female,3,3,Sales Executive,2,Married,5,No,21,4,3,3,14,2,3,8,7,0,7
27,No,Travel_Frequently,1131,Research & Development,15,3,4,Female,2,1,Research Scientist,1,Married,0,No,19,3,4,1,8,2,2,7,6,7,3
39,No,Travel_Rarely,835,Research & Development,19,4,4,Male,3,2,Research Scientist,4,Divorced,8,No,14,3,2,3,7,2,3,2,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,4,2,Male,2,1,Research Scientist,4,Married,8,No,20,4,2,1,19,2,4,5,2,0,4
28,No,Travel_Rarely,1172,Sales,3,3,2,Female,3,1,Sales Representative,2,Married,1,No,19,3,4,1,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,945,Sales,9,3,2,Male,3,1,Sales Representative,4,Single,1,No,13,3,3,0,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,1,4,Male,3,1,Research Scientist,2,Single,1,Yes,23,4,1,0,1,2,3,1,0,0,0
36,No,Travel_Rarely,1266,Sales,10,4,2,Female,2,2,Sales Executive,3,Married,1,Yes,13,3,1,1,10,4,3,10,9,1,7
31,No,Travel_Rarely,311,Research & Development,20,3,2,Male,3,2,Laboratory Technician,3,Divorced,1,No,11,3,1,1,10,2,3,10,8,0,2
34,No,Travel_Rarely,1480,Sales,4,3,3,Male,3,3,Sales Executive,4,Married,2,Yes,13,3,4,3,9,3,3,5,3,1,0
29,No,Travel_Rarely,592,Research & Development,7,3,4,Male,3,1,Laboratory Technician,1,Single,3,No,14,3,2,0,11,2,3,3,2,1,2
37,No,Travel_Rarely,783,Research & Development,7,4,4,Male,3,2,Research Scientist,1,Married,5,Yes,22,4,3,1,16,2,3,5,3,0,4
35,No,Travel_Rarely,219,Research & Development,16,2,4,Female,2,2,Manufacturing Director,2,Married,0,Yes,11,3,4,0,4,2,3,3,2,0,2
45,No,Travel_Rarely,556,Research & Development,25,2,2,Female,2,2,Manufacturing Director,4,Married,0,No,13,3,4,2,10,2,2,9,8,3,8
36,No,Travel_Frequently,1213,Human Resources,2,1,2,Male,2,2,Human Resources,4,Single,1,No,21,4,4,0,10,2,2,10,1,0,8
40,No,Travel_Rarely,1137,Research & Development,1,4,1,Male,3,4,Manager,1,Divorced,2,No,11,3,1,1,22,3,3,19,7,11,16
26,No,Travel_Rarely,482,Research & Development,1,2,2,Female,2,1,Research Scientist,3,Married,1,Yes,13,3,3,1,1,3,2,1,0,1,0
27,No,Travel_Rarely,511,Sales,2,2,1,Female,4,2,Sales Executive,3,Single,0,No,14,3,2,0,9,5,2,8,7,0,7
48,No,Travel_Frequently,117,Research & Development,22,3,4,Female,3,4,Manager,4,Divorced,3,No,11,3,2,1,24,3,3,22,17,4,7
44,No,Travel_Rarely,170,Research & Development,1,4,2,Male,4,2,Healthcare Representative,1,Married,2,No,15,3,4,1,10,5,3,2,0,2,2
34,Yes,Non-Travel,967,Research & Development,16,4,4,Male,1,1,Research Scientist,1,Married,1,Yes,23,4,2,1,5,2,3,5,2,3,0
56,Yes,Travel_Rarely,1162,Research & Development,24,2,1,Male,3,1,Laboratory Technician,4,Single,1,No,16,3,4,0,5,3,3,4,2,1,0
36,No,Travel_Rarely,335,Sales,17,2,3,Male,2,2,Sales Executive,2,Married,2,No,16,3,3,2,12,1,1,4,2,1,3
41,No,Travel_Rarely,337,Sales,8,3,3,Female,3,2,Sales Executive,2,Married,5,No,21,4,3,1,14,3,3,5,4,1,4
42,No,Travel_Rarely,1396,Research & Development,6,3,3,Male,3,3,Research Director,1,Married,9,No,13,3,2,1,18,3,4,13,7,5,7
31,No,Travel_Rarely,1079,Sales,10,2,3,Female,3,2,Sales Executive,4,Divorced,2,Yes,11,3,4,1,8,2,3,5,2,1,4
34,No,Travel_Rarely,735,Sales,3,1,4,Female,2,2,Sales Executive,4,Married,3,Yes,12,3,3,0,9,3,2,4,2,0,1
31,No,Travel_Rarely,471,Research & Development,4,3,1,Female,4,1,Laboratory Technician,3,Divorced,8,No,12,3,2,1,4,0,2,2,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,3,3,Male,4,1,Laboratory Technician,4,Married,0,No,18,3,1,1,8,3,3,7,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,4,2,Male,3,2,Healthcare Representative,3,Single,4,No,12,3,3,0,12,3,3,4,2,0,3
33,No,Travel_Rarely,217,Sales,10,4,2,Male,3,2,Sales Executive,3,Single,1,No,14,3,2,0,10,2,2,10,4,0,9
28,No,Travel_Frequently,783,Sales,1,2,3,Male,2,2,Sales Executive,4,Married,1,Yes,12,3,3,1,7,2,3,7,7,0,7
29,Yes,Travel_Frequently,746,Sales,24,3,3,Male,4,1,Sales Representative,1,Single,1,No,17,3,4,0,1,3,3,1,0,0,0
39,No,Non-Travel,1251,Sales,21,4,1,Female,1,2,Sales Executive,3,Married,6,No,19,3,3,1,10,1,3,3,2,1,2
27,No,Travel_Rarely,1354,Research & Development,2,4,2,Male,3,1,Research Scientist,2,Married,1,No,11,3,3,1,6,3,2,5,3,1,2
34,No,Travel_Frequently,735,Research & Development,22,4,3,Male,2,2,Research Scientist,4,Married,1,Yes,15,3,2,0,16,3,3,15,10,6,11
28,Yes,Travel_Rarely,1475,Sales,13,2,4,Female,3,2,Sales Executive,3,Single,3,Yes,11,3,4,0,6,0,3,2,0,2,2
47,No,Non-Travel,1169,Research & Development,14,4,3,Male,3,2,Research Scientist,2,Married,8,No,18,3,3,1,16,4,4,8,7,1,7
56,No,Travel_Rarely,1443,Sales,11,5,4,Female,2,2,Sales Executive,1,Married,4,No,16,3,3,1,6,3,3,0,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,2,1,Male,3,2,Manufacturing Director,1,Married,1,No,25,4,4,1,10,3,3,10,0,7,9
38,No,Travel_Frequently,1394,Research & Development,8,3,4,Female,2,2,Research Scientist,2,Divorced,1,Yes,16,3,3,1,20,3,3,20,11,0,7
58,No,Travel_Rarely,605,Sales,21,3,4,Female,3,4,Manager,4,Married,4,Yes,13,3,3,1,29,2,2,1,0,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,2,1,Female,4,1,Research Scientist,3,Single,3,Yes,14,3,1,0,8,2,3,4,1,0,3
38,No,Travel_Rarely,1206,Research & Development,9,2,2,Male,3,1,Research Scientist,4,Divorced,2,No,19,3,4,2,10,0,4,5,2,0,3
49,No,Travel_Frequently,1064,Research & Development,2,1,2,Male,3,5,Research Director,4,Married,3,No,15,3,4,0,28,3,3,5,4,4,3
42,No,Travel_Rarely,419,Sales,12,4,2,Male,3,2,Sales Executive,4,Divorced,3,Yes,12,3,3,2,14,4,3,0,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,1,Female,2,1,Human Resources,2,Married,1,No,12,3,1,0,1,2,3,1,0,0,0
35,No,Travel_Rarely,682,Sales,18,4,2,Male,3,2,Sales Executive,1,Married,0,No,16,3,4,1,6,2,1,5,3,0,4
28,No,Non-Travel,1103,Research & Development,16,3,3,Male,3,1,Research Scientist,3,Single,1,No,14,3,3,0,5,3,2,5,3,1,4
31,No,Non-Travel,976,Research & Development,3,2,3,Male,3,1,Research Scientist,1,Divorced,1,Yes,13,3,4,1,4,3,4,4,2,2,3
36,No,Non-Travel,1351,Research & Development,9,4,1,Male,4,1,Laboratory Technician,2,Married,1,No,22,4,2,0,5,3,3,5,4,0,2
34,No,Travel_Rarely,937,Sales,1,3,1,Male,3,3,Sales Executive,4,Single,1,No,21,4,1,0,14,3,2,14,8,2,1
34,No,Travel_Rarely,1239,Sales,13,4,4,Male,3,3,Sales Executive,3,Divorced,1,No,18,3,3,1,9,2,2,8,7,1,1
26,No,Travel_Rarely,157,Research & Development,1,3,3,Male,3,1,Laboratory Technician,1,Single,0,No,13,3,4,0,8,6,2,7,7,7,6
29,No,Travel_Rarely,136,Research & Development,1,3,1,Male,3,2,Healthcare Representative,1,Married,0,No,12,3,1,1,6,5,2,5,3,0,2
32,No,Non-Travel,1146,Research & Development,15,4,3,Female,3,2,Healthcare Representative,4,Divorced,5,No,18,3,2,1,9,6,3,5,1,1,2
31,No,Travel_Frequently,1125,Research & Development,1,3,4,Male,1,2,Research Scientist,1,Married,1,No,21,4,2,0,10,6,3,10,8,8,7
28,Yes,Travel_Rarely,1404,Research & Development,17,3,3,Male,2,1,Laboratory Technician,4,Divorced,5,No,12,3,1,1,6,2,2,4,1,0,3
38,No,Travel_Rarely,1404,Sales,1,3,1,Male,2,1,Sales Representative,1,Single,4,No,14,3,1,0,20,3,2,1,0,0,0
35,No,Travel_Rarely,1224,Sales,7,4,3,Female,3,2,Sales Executive,4,Married,1,Yes,11,3,4,0,10,2,3,10,8,0,9
27,No,Travel_Rarely,954,Sales,9,3,4,Male,3,2,Sales Executive,4,Single,1,No,14,3,1,0,7,5,3,7,7,0,7
32,No,Travel_Rarely,1373,Research & Development,5,4,4,Male,2,2,Manufacturing Director,4,Single,8,No,24,4,2,0,8,1,3,1,0,0,0
31,Yes,Travel_Frequently,754,Sales,26,4,1,Male,3,2,Sales Executive,4,Married,1,Yes,11,3,3,0,10,4,3,10,7,0,8
53,Yes,Travel_Rarely,1168,Sales,24,4,1,Male,3,3,Sales Executive,1,Single,6,Yes,13,3,2,0,15,2,2,2,2,2,2
54,No,Travel_Rarely,155,Research & Development,9,2,1,Female,3,2,Research Scientist,3,Married,3,No,11,3,3,2,9,6,2,4,3,2,3
33,No,Travel_Frequently,1303,Research & Development,7,2,4,Male,3,2,Healthcare Representative,3,Divorced,1,No,20,4,3,3,9,2,3,9,7,2,8
43,No,Travel_Rarely,574,Research & Development,11,3,1,Male,3,3,Healthcare Representative,3,Married,1,No,17,3,2,1,10,1,3,10,9,0,9
38,No,Travel_Frequently,1444,Human Resources,1,4,4,Male,3,1,Human Resources,2,Married,0,Yes,11,3,2,1,7,2,3,6,2,1,2
55,No,Travel_Rarely,189,Human Resources,26,4,3,Male,4,5,Manager,2,Married,4,Yes,18,3,1,1,35,0,3,10,9,1,4
31,No,Travel_Rarely,1276,Research & Development,2,1,4,Female,1,1,Laboratory Technician,4,Divorced,1,Yes,11,3,3,3,1,4,3,1,0,0,0
39,No,Travel_Rarely,119,Sales,15,4,2,Male,3,4,Sales Executive,1,Single,0,No,12,3,1,0,21,3,3,20,8,11,10
42,No,Non-Travel,335,Research & Development,23,2,4,Male,2,2,Research Scientist,3,Single,1,No,12,3,4,0,20,2,3,20,9,3,7
31,No,Non-Travel,697,Research & Development,10,3,3,Female,3,3,Research Director,3,Married,4,No,20,4,3,1,13,2,4,11,7,4,8
54,No,Travel_Rarely,157,Research & Development,10,3,3,Female,3,2,Manufacturing Director,1,Single,6,Yes,19,3,4,0,9,3,3,5,2,1,4
24,No,Travel_Rarely,771,Research & Development,1,2,2,Male,2,2,Healthcare Representative,3,Single,1,No,12,3,2,0,4,2,2,4,3,1,2
23,No,Travel_Rarely,571,Research & Development,12,2,4,Male,3,1,Laboratory Technician,4,Single,1,No,13,3,3,0,5,6,4,5,2,1,4
40,No,Travel_Frequently,692,Research & Development,11,3,4,Female,3,2,Laboratory Technician,3,Married,1,No,11,3,1,1,10,2,4,10,9,9,4
40,No,Travel_Rarely,444,Sales,2,2,2,Female,3,2,Sales Executive,2,Married,3,No,14,3,3,1,15,4,3,11,8,5,10
25,No,Travel_Rarely,309,Human Resources,2,3,3,Female,3,1,Human Resources,2,Married,4,No,14,3,3,0,6,3,3,2,0,1,2
30,No,Travel_Rarely,911,Research & Development,1,2,4,Male,3,1,Laboratory Technician,2,Married,1,No,13,3,3,0,12,6,2,12,8,1,7
25,No,Travel_Rarely,977,Research & Development,2,1,4,Male,3,1,Laboratory Technician,3,Divorced,6,Yes,19,3,3,1,7,2,2,2,2,0,2
47,No,Travel_Rarely,1180,Research & Development,25,3,1,Male,3,3,Healthcare Representative,3,Single,2,No,23,4,2,0,25,3,3,17,14,12,11
33,No,Non-Travel,1313,Research & Development,1,2,2,Male,2,1,Laboratory Technician,3,Divorced,1,No,12,3,3,3,1,2,2,1,1,0,0
38,No,Travel_Rarely,1321,Sales,1,4,4,Male,3,2,Sales Executive,2,Married,0,No,15,3,1,2,16,3,3,15,13,5,8
31,No,Travel_Rarely,1154,Sales,2,2,1,Male,3,1,Sales Representative,3,Married,0,No,19,3,3,1,3,1,3,2,2,1,2
38,No,Travel_Frequently,508,Research & Development,6,4,1,Male,2,2,Manufacturing Director,3,Married,2,No,11,3,4,1,10,1,3,8,3,7,7
42,No,Travel_Rarely,557,Research & Development,18,4,4,Male,3,2,Research Scientist,1,Divorced,6,Yes,17,3,3,1,9,3,2,4,3,1,2
41,No,Travel_Rarely,642,Research & Development,1,3,4,Male,3,1,Research Scientist,4,Married,3,No,22,4,1,1,12,3,3,5,3,1,0
47,No,Non-Travel,1162,Research & Development,1,1,3,Female,3,3,Research Director,2,Married,0,No,18,3,1,2,14,3,1,13,8,5,12
35,No,Travel_Rarely,1490,Research & Development,11,4,4,Male,3,1,Laboratory Technician,3,Married,7,Yes,11,3,3,1,5,3,3,2,2,2,2
22,No,Travel_Rarely,581,Research & Development,1,2,4,Male,3,1,Research Scientist,3,Single,0,No,12,3,4,0,4,2,4,3,2,1,2
35,No,Travel_Rarely,1395,Research & Development,9,4,2,Male,3,2,Research Scientist,3,Single,1,No,19,3,2,0,10,5,3,10,7,0,8
33,No,Travel_Rarely,501,Research & Development,15,2,2,Female,3,2,Healthcare Representative,4,Married,0,Yes,13,3,1,1,10,6,3,9,7,8,1
32,No,Travel_Rarely,267,Research & Development,29,4,3,Female,2,1,Laboratory Technician,2,Single,1,No,13,3,3,0,6,3,3,6,2,4,1
40,No,Travel_Rarely,543,Research & Development,1,4,1,Male,3,1,Laboratory Technician,4,Married,8,No,19,3,3,2,8,3,2,1,0,0,0
32,No,Travel_Rarely,234,Sales,1,4,2,Male,2,1,Sales Representative,2,Married,0,No,14,3,2,1,3,2,3,2,2,2,2
39,No,Travel_Rarely,116,Research & Development,24,1,1,Male,3,2,Research Scientist,4,Single,7,No,13,3,1,0,18,2,3,7,7,1,7
38,No,Travel_Rarely,201,Research & Development,10,3,2,Female,1,3,Research Director,3,Married,3,No,12,3,1,1,20,3,3,18,16,1,11
32,No,Travel_Rarely,801,Sales,1,4,3,Female,3,3,Sales Executive,4,Married,1,No,19,3,3,2,14,3,3,14,10,5,7
37,No,Travel_Rarely,161,Research & Development,10,3,3,Female,4,3,Research Director,4,Married,1,Yes,25,4,1,1,16,2,3,16,11,6,8
25,No,Travel_Rarely,1382,Sales,8,2,1,Female,3,2,Sales Executive,3,Divorced,0,Yes,22,4,2,1,6,3,2,5,3,0,4
52,No,Non-Travel,585,Sales,29,4,1,Male,3,1,Sales Representative,4,Divorced,2,No,15,3,2,2,16,3,2,9,8,0,0
44,No,Travel_Rarely,1037,Research & Development,1,3,2,Male,3,1,Research Scientist,4,Single,6,Yes,12,3,3,0,6,2,3,4,3,1,2
21,No,Travel_Rarely,501,Sales,5,1,3,Male,3,1,Sales Representative,1,Single,1,Yes,11,3,4,0,2,6,3,2,2,1,2
39,No,Non-Travel,105,Research & Development,9,3,4,Male,3,5,Manager,4,Single,2,No,13,3,3,0,21,3,2,6,0,1,3
23,Yes,Travel_Frequently,638,Sales,9,3,4,Male,3,1,Sales Representative,1,Married,1,No,19,3,1,1,1,3,2,1,0,1,0
36,No,Travel_Rarely,557,Sales,3,3,1,Female,2,3,Sales Executive,4,Married,0,No,19,3,3,2,10,2,3,9,7,3,4
36,No,Travel_Frequently,688,Research & Development,4,2,4,Female,3,2,Manufacturing Director,2,Divorced,7,No,13,3,2,3,18,3,3,4,2,0,2
56,No,Non-Travel,667,Research & Development,1,4,3,Male,3,2,Healthcare Representative,3,Divorced,1,No,21,4,1,1,13,2,2,13,12,1,9
29,Yes,Travel_Rarely,1092,Research & Development,1,4,1,Male,3,1,Research Scientist,4,Married,9,Yes,14,3,2,3,4,3,4,2,2,2,2
42,No,Travel_Rarely,300,Research & Development,2,3,1,Male,3,5,Manager,3,Married,5,No,11,3,1,0,24,2,2,22,6,4,14
56,Yes,Travel_Rarely,310,Research & Development,7,2,4,Male,3,1,Laboratory Technician,3,Married,8,No,11,3,4,1,14,4,1,10,9,9,8
41,No,Travel_Rarely,582,Research & Development,28,4,1,Female,2,4,Manufacturing Director,2,Married,0,No,23,4,3,1,21,3,3,20,7,0,10
34,No,Travel_Rarely,704,Sales,28,3,4,Female,2,2,Sales Executive,3,Married,1,No,21,4,4,2,8,2,3,8,7,1,7
36,No,Non-Travel,301,Sales,15,4,4,Male,1,2,Sales Executive,4,Divorced,1,No,24,4,1,1,15,4,2,15,12,11,11
41,No,Travel_Rarely,930,Sales,3,3,3,Male,2,2,Sales Executive,2,Divorced,2,No,11,3,3,1,14,5,3,5,4,0,4
32,No,Travel_Rarely,529,Research & Development,2,3,4,Male,3,1,Research Scientist,1,Single,1,No,14,3,4,0,4,4,3,4,2,1,2
35,No,Travel_Rarely,1146,Human Resources,26,4,3,Female,3,3,Human Resources,4,Single,1,Yes,16,3,3,0,9,2,3,9,0,1,7
38,No,Travel_Rarely,345,Sales,10,2,1,Female,3,2,Sales Executive,4,Married,1,No,11,3,3,1,10,1,3,10,7,1,9
50,Yes,Travel_Frequently,878,Sales,1,4,2,Male,3,2,Sales Executive,3,Divorced,7,No,12,3,4,2,12,3,3,6,3,0,1
36,No,Travel_Rarely,1120,Sales,11,4,2,Female,2,2,Sales Executive,4,Married,4,No,13,3,1,1,8,2,2,6,3,0,0
45,No,Travel_Rarely,374,Sales,20,3,4,Female,3,2,Sales Executive,3,Single,8,No,15,3,3,0,8,3,3,5,3,0,1
40,No,Travel_Rarely,1322,Research & Development,2,4,3,Male,2,1,Research Scientist,3,Single,2,No,14,3,4,0,8,2,3,2,2,2,2
35,No,Travel_Frequently,1199,Research & Development,18,4,3,Male,3,2,Healthcare Representative,3,Married,1,Yes,14,3,4,2,10,2,4,10,2,0,2
40,No,Travel_Rarely,1194,Research & Development,2,4,3,Female,3,1,Research Scientist,3,Married,2,No,14,3,2,3,20,2,3,5,3,0,2
35,No,Travel_Rarely,287,Research & Development,1,4,3,Female,1,1,Research Scientist,4,Married,1,No,12,3,4,1,4,5,3,4,3,1,1
29,No,Travel_Rarely,1378,Research & Development,13,2,4,Male,2,2,Laboratory Technician,2,Married,4,Yes,13,3,1,1,10,2,3,4,3,0,3
29,No,Travel_Rarely,468,Research & Development,28,4,4,Female,2,1,Research Scientist,1,Single,1,No,14,3,2,0,5,3,1,5,4,0,4
50,Yes,Travel_Rarely,410,Sales,28,3,4,Male,2,3,Sales Executive,1,Divorced,4,Yes,13,3,2,1,20,3,3,3,2,2,0
39,No,Travel_Rarely,722,Sales,24,1,2,Female,2,4,Sales Executive,4,Married,0,No,11,3,1,1,21,2,2,20,9,9,6
31,No,Non-Travel,325,Research & Development,5,3,2,Male,3,2,Manufacturing Director,1,Single,0,No,19,3,2,0,10,2,3,9,4,1,7
26,No,Travel_Rarely,1167,Sales,5,3,4,Female,2,1,Sales Representative,3,Single,0,No,18,3,4,0,5,2,3,4,2,0,0
36,No,Travel_Frequently,884,Research & Development,23,2,3,Male,4,2,Laboratory Technician,4,Married,4,No,17,3,3,1,17,3,3,5,2,0,3
39,No,Travel_Rarely,613,Research & Development,6,1,4,Male,2,3,Healthcare Representative,1,Married,4,No,15,3,1,1,9,5,3,7,7,1,7
27,No,Travel_Rarely,155,Research & Development,4,3,2,Male,4,2,Manufacturing Director,2,Married,1,Yes,20,4,2,1,6,0,3,6,2,0,3
49,No,Travel_Frequently,1023,Sales,2,3,4,Male,2,2,Sales Executive,2,Married,2,No,14,3,4,0,17,3,2,9,6,0,8
34,No,Travel_Rarely,628,Research & Development,8,3,2,Male,4,2,Laboratory Technician,3,Married,2,No,12,3,1,0,6,3,4,4,3,1,2
